account_id,product_id,ownership_status,current_acv_usd,contract_start_date,contract_end_date,renewal_risk,usage_score,adoption_score,expansion_eligible_flag
A0634,P001,Owned,243620,2024-11-17,2025-11-12,Low,81,79,Yes
A0634,P002,Not Owned,0,,,,0,0,
A0634,P003,Owned,189289,2023-11-25,2025-11-14,Low,80,69,Yes
A0634,P004,Owned,189470,2025-04-04,2026-03-30,High,48,47,No
A0634,P005,Not Owned,0,,,,0,0,
A0634,P006,Owned,216959,2023-09-17,2024-09-11,Medium,72,72,Yes
A0634,P007,Owned,150109,2024-11-13,2025-11-08,High,49,40,No
A0634,P008,Not Owned,0,,,,0,0,
A0635,P001,Not Owned,0,,,,0,0,
A0635,P002,Owned,110863,2023-03-17,2024-03-11,Low,81,72,Yes
A0635,P003,Not Owned,0,,,,0,0,
A0635,P004,Not Owned,0,,,,0,0,
A0635,P005,Not Owned,0,,,,0,0,
A0635,P006,Not Owned,0,,,,0,0,
A0635,P007,Not Owned,0,,,,0,0,
A0635,P008,Not Owned,0,,,,0,0,
A0639,P001,Not Owned,0,,,,0,0,
A0639,P002,Not Owned,0,,,,0,0,
A0639,P003,Not Owned,0,,,,0,0,
A0639,P004,Not Owned,0,,,,0,0,
A0639,P005,Owned,101576,2024-06-28,2027-06-13,Low,86,83,Yes
A0639,P006,Not Owned,0,,,,0,0,
A0639,P007,Owned,110579,2024-04-30,2025-04-25,High,49,49,No
A0639,P008,Not Owned,0,,,,0,0,
A0640,P001,Not Owned,0,,,,0,0,
A0640,P002,Not Owned,0,,,,0,0,
A0640,P003,Not Owned,0,,,,0,0,
A0640,P004,Not Owned,0,,,,0,0,
A0640,P005,Not Owned,0,,,,0,0,
A0640,P006,Not Owned,0,,,,0,0,
A0640,P007,Not Owned,0,,,,0,0,
A0640,P008,Owned,93240,2023-08-25,2024-08-19,Low,83,88,No
A0645,P001,Not Owned,0,,,,0,0,
A0645,P002,Not Owned,0,,,,0,0,
A0645,P003,Not Owned,0,,,,0,0,
A0645,P004,Not Owned,0,,,,0,0,
A0645,P005,Not Owned,0,,,,0,0,
A0645,P006,Owned,207157,2024-04-16,2026-04-06,Low,89,88,Yes
A0645,P007,Owned,96665,2024-06-27,2027-06-12,Low,84,74,Yes
A0645,P008,Not Owned,0,,,,0,0,
A0646,P001,Not Owned,0,,,,0,0,
A0646,P002,Not Owned,0,,,,0,0,
A0646,P003,Not Owned,0,,,,0,0,
A0646,P004,Owned,103358,2024-12-02,2027-11-17,Low,89,90,Yes
A0646,P005,Not Owned,0,,,,0,0,
A0646,P006,Not Owned,0,,,,0,0,
A0646,P007,Not Owned,0,,,,0,0,
A0646,P008,Not Owned,0,,,,0,0,
A0647,P001,Owned,147776,2025-02-27,2027-02-17,Medium,66,65,Yes
A0647,P002,Not Owned,0,,,,0,0,
A0647,P003,Not Owned,0,,,,0,0,
A0647,P004,Owned,141449,2025-01-12,2027-12-28,Low,85,86,Yes
A0647,P005,Owned,98733,2023-08-27,2024-08-21,High,54,57,No
A0647,P006,Not Owned,0,,,,0,0,
A0647,P007,Not Owned,0,,,,0,0,
A0647,P008,Not Owned,0,,,,0,0,
A0650,P001,Owned,194897,2024-05-12,2026-05-02,Medium,62,63,Yes
A0650,P002,Not Owned,0,,,,0,0,
A0650,P003,Not Owned,0,,,,0,0,
A0650,P004,Not Owned,0,,,,0,0,
A0650,P005,Not Owned,0,,,,0,0,
A0650,P006,Not Owned,0,,,,0,0,
A0650,P007,Not Owned,0,,,,0,0,
A0650,P008,Not Owned,0,,,,0,0,
A0651,P001,Owned,190506,2023-01-02,2023-12-28,Medium,71,79,Yes
A0651,P002,Not Owned,0,,,,0,0,
A0651,P003,Owned,146318,2024-07-11,2027-06-26,Low,93,91,Yes
A0651,P004,Owned,137186,2024-02-15,2026-02-04,Low,81,72,Yes
A0651,P005,Not Owned,0,,,,0,0,
A0651,P006,Not Owned,0,,,,0,0,
A0651,P007,Owned,86829,2023-04-02,2025-03-22,Medium,57,59,No
A0651,P008,Owned,123244,2023-12-22,2025-12-11,Low,89,95,No
A0656,P001,Owned,158304,2023-11-19,2026-11-03,Medium,59,58,No
A0656,P002,Not Owned,0,,,,0,0,
A0656,P003,Not Owned,0,,,,0,0,
A0656,P004,Owned,139118,2023-02-08,2026-01-23,Low,92,87,Yes
A0656,P005,Not Owned,0,,,,0,0,
A0656,P006,Not Owned,0,,,,0,0,
A0656,P007,Not Owned,0,,,,0,0,
A0656,P008,Not Owned,0,,,,0,0,
A0657,P001,Not Owned,0,,,,0,0,
A0657,P002,Not Owned,0,,,,0,0,
A0657,P003,Owned,178203,2024-10-12,2027-09-27,Low,86,90,Yes
A0657,P004,Owned,179162,2024-08-05,2027-07-21,Medium,69,69,Yes
A0657,P005,Not Owned,0,,,,0,0,
A0657,P006,Not Owned,0,,,,0,0,
A0657,P007,Owned,136138,2024-08-30,2026-08-20,Low,91,96,Yes
A0657,P008,Not Owned,0,,,,0,0,
A0660,P001,Not Owned,0,,,,0,0,
A0660,P002,Not Owned,0,,,,0,0,
A0660,P003,Not Owned,0,,,,0,0,
A0660,P004,Not Owned,0,,,,0,0,
A0660,P005,Not Owned,0,,,,0,0,
A0660,P006,Owned,176622,2023-06-15,2026-05-30,Medium,55,43,No
A0660,P007,Not Owned,0,,,,0,0,
A0660,P008,Not Owned,0,,,,0,0,
A0667,P001,Owned,200329,2024-09-20,2026-09-10,Low,78,80,Yes
A0667,P002,Not Owned,0,,,,0,0,
A0667,P003,Not Owned,0,,,,0,0,
A0667,P004,Owned,147426,2024-07-27,2027-07-12,Low,93,88,Yes
A0667,P005,Not Owned,0,,,,0,0,
A0667,P006,Not Owned,0,,,,0,0,
A0667,P007,Not Owned,0,,,,0,0,
A0667,P008,Not Owned,0,,,,0,0,
A0669,P001,Not Owned,0,,,,0,0,
A0669,P002,Owned,189057,2023-12-05,2025-11-24,Medium,63,69,Yes
A0669,P003,Not Owned,0,,,,0,0,
A0669,P004,Owned,154302,2023-11-11,2026-10-26,Medium,61,64,Yes
A0669,P005,Not Owned,0,,,,0,0,
A0669,P006,Owned,173353,2023-05-05,2025-04-24,Low,81,67,Yes
A0669,P007,Owned,109590,2024-08-26,2025-08-21,Low,93,81,Yes
A0669,P008,Not Owned,0,,,,0,0,
A0673,P001,Not Owned,0,,,,0,0,
A0673,P002,Not Owned,0,,,,0,0,
A0673,P003,Owned,97234,2023-08-20,2026-08-04,Medium,62,52,No
A0673,P004,Not Owned,0,,,,0,0,
A0673,P005,Owned,75869,2023-09-28,2024-09-22,Low,78,78,Yes
A0673,P006,Not Owned,0,,,,0,0,
A0673,P007,Not Owned,0,,,,0,0,
A0673,P008,Owned,87107,2023-06-25,2024-06-19,Medium,59,43,No
A0674,P001,Not Owned,0,,,,0,0,
A0674,P002,Not Owned,0,,,,0,0,
A0674,P003,Not Owned,0,,,,0,0,
A0674,P004,Not Owned,0,,,,0,0,
A0674,P005,Not Owned,0,,,,0,0,
A0674,P006,Owned,187717,2023-05-12,2026-04-26,Low,91,72,Yes
A0674,P007,Not Owned,0,,,,0,0,
A0674,P008,Not Owned,0,,,,0,0,
A0676,P001,Owned,93036,2023-01-09,2025-12-24,Medium,73,75,Yes
A0676,P002,Owned,109826,2024-12-08,2025-12-03,High,52,60,Yes
A0676,P003,Not Owned,0,,,,0,0,
A0676,P004,Not Owned,0,,,,0,0,
A0676,P005,Owned,65549,2023-11-05,2026-10-20,Medium,67,56,No
A0676,P006,Owned,103344,2024-10-07,2027-09-22,Low,95,88,Yes
A0676,P007,Not Owned,0,,,,0,0,
A0676,P008,Not Owned,0,,,,0,0,
A0678,P001,Not Owned,0,,,,0,0,
A0678,P002,Owned,168027,2023-01-11,2024-01-06,Medium,64,67,Yes
A0678,P003,Owned,144577,2024-03-19,2026-03-09,Medium,69,73,Yes
A0678,P004,Not Owned,0,,,,0,0,
A0678,P005,Not Owned,0,,,,0,0,
A0678,P006,Not Owned,0,,,,0,0,
A0678,P007,Owned,97922,2024-08-03,2025-07-29,High,46,44,No
A0678,P008,Not Owned,0,,,,0,0,
A0687,P001,Not Owned,0,,,,0,0,
A0687,P002,Not Owned,0,,,,0,0,
A0687,P003,Not Owned,0,,,,0,0,
A0687,P004,Not Owned,0,,,,0,0,
A0687,P005,Not Owned,0,,,,0,0,
A0687,P006,Owned,99377,2025-03-08,2026-03-03,Medium,58,57,No
A0687,P007,Not Owned,0,,,,0,0,
A0687,P008,Not Owned,0,,,,0,0,
A0690,P001,Not Owned,0,,,,0,0,
A0690,P002,Not Owned,0,,,,0,0,
A0690,P003,Not Owned,0,,,,0,0,
A0690,P004,Not Owned,0,,,,0,0,
A0690,P005,Owned,101082,2023-12-05,2026-11-19,Medium,66,57,No
A0690,P006,Owned,197101,2025-05-09,2027-04-29,High,45,37,No
A0690,P007,Owned,105106,2024-08-10,2027-07-26,Medium,58,55,No
A0690,P008,Owned,151515,2023-09-25,2026-09-09,Medium,68,63,No
A0691,P001,Not Owned,0,,,,0,0,
A0691,P002,Owned,171838,2023-08-17,2026-08-01,Low,80,78,Yes
A0691,P003,Not Owned,0,,,,0,0,
A0691,P004,Owned,133638,2023-07-29,2025-07-18,Medium,56,58,No
A0691,P005,Not Owned,0,,,,0,0,
A0691,P006,Not Owned,0,,,,0,0,
A0691,P007,Owned,109766,2025-01-28,2026-01-23,High,47,54,No
A0691,P008,Not Owned,0,,,,0,0,
A0693,P001,Not Owned,0,,,,0,0,
A0693,P002,Not Owned,0,,,,0,0,
A0693,P003,Owned,91086,2023-09-29,2025-09-18,Medium,58,57,No
A0693,P004,Owned,78865,2024-04-06,2027-03-22,Low,82,80,Yes
A0693,P005,Not Owned,0,,,,0,0,
A0693,P006,Not Owned,0,,,,0,0,
A0693,P007,Not Owned,0,,,,0,0,
A0693,P008,Owned,78112,2025-01-29,2028-01-14,Low,88,90,No
A0695,P001,Owned,196061,2024-10-28,2026-10-18,Low,90,82,Yes
A0695,P002,Not Owned,0,,,,0,0,
A0695,P003,Not Owned,0,,,,0,0,
A0695,P004,Not Owned,0,,,,0,0,
A0695,P005,Owned,114174,2023-05-25,2026-05-09,Medium,62,54,No
A0695,P006,Not Owned,0,,,,0,0,
A0695,P007,Not Owned,0,,,,0,0,
A0695,P008,Owned,106266,2025-04-04,2028-03-19,High,50,57,No
A0700,P001,Not Owned,0,,,,0,0,
A0700,P002,Not Owned,0,,,,0,0,
A0700,P003,Owned,131304,2023-09-27,2024-09-21,High,47,42,No
A0700,P004,Owned,116386,2023-08-22,2026-08-06,Low,95,99,Yes
A0700,P005,Not Owned,0,,,,0,0,
A0700,P006,Not Owned,0,,,,0,0,
A0700,P007,Not Owned,0,,,,0,0,
A0700,P008,Owned,143773,2024-01-11,2025-01-05,Medium,55,60,No
A0703,P001,Not Owned,0,,,,0,0,
A0703,P002,Owned,303974,2025-01-17,2026-01-12,Medium,57,65,Yes
A0703,P003,Owned,188412,2024-06-16,2025-06-11,Low,84,84,Yes
A0703,P004,Owned,153728,2023-12-05,2025-11-24,Low,81,79,Yes
A0703,P005,Not Owned,0,,,,0,0,
A0703,P006,Not Owned,0,,,,0,0,
A0703,P007,Owned,150858,2023-08-09,2024-08-03,High,45,45,No
A0703,P008,Owned,157108,2024-04-24,2026-04-14,High,49,54,No
A0706,P001,Not Owned,0,,,,0,0,
A0706,P002,Owned,148725,2025-03-13,2027-03-03,Medium,68,69,Yes
A0706,P003,Not Owned,0,,,,0,0,
A0706,P004,Not Owned,0,,,,0,0,
A0706,P005,Not Owned,0,,,,0,0,
A0706,P006,Owned,133904,2023-05-26,2025-05-15,Low,84,83,Yes
A0706,P007,Not Owned,0,,,,0,0,
A0706,P008,Not Owned,0,,,,0,0,
A0708,P001,Not Owned,0,,,,0,0,
A0708,P002,Owned,169586,2023-10-12,2026-09-26,Medium,68,68,Yes
A0708,P003,Not Owned,0,,,,0,0,
A0708,P004,Not Owned,0,,,,0,0,
A0708,P005,Not Owned,0,,,,0,0,
A0708,P006,Owned,217378,2023-08-25,2026-08-09,Low,82,85,Yes
A0708,P007,Not Owned,0,,,,0,0,
A0708,P008,Owned,131870,2023-09-22,2025-09-11,Medium,55,55,No
A0709,P001,Owned,94048,2023-10-31,2025-10-20,High,49,54,No
A0709,P002,Not Owned,0,,,,0,0,
A0709,P003,Owned,116505,2025-03-29,2028-03-13,Low,92,97,Yes
A0709,P004,Not Owned,0,,,,0,0,
A0709,P005,Not Owned,0,,,,0,0,
A0709,P006,Not Owned,0,,,,0,0,
A0709,P007,Not Owned,0,,,,0,0,
A0709,P008,Not Owned,0,,,,0,0,
A0713,P001,Not Owned,0,,,,0,0,
A0713,P002,Not Owned,0,,,,0,0,
A0713,P003,Not Owned,0,,,,0,0,
A0713,P004,Not Owned,0,,,,0,0,
A0713,P005,Not Owned,0,,,,0,0,
A0713,P006,Not Owned,0,,,,0,0,
A0713,P007,Not Owned,0,,,,0,0,
A0713,P008,Owned,140045,2023-06-17,2026-06-01,High,53,35,No
A0718,P001,Owned,171764,2025-06-18,2028-06-02,Medium,71,76,Yes
A0718,P002,Not Owned,0,,,,0,0,
A0718,P003,Not Owned,0,,,,0,0,
A0718,P004,Not Owned,0,,,,0,0,
A0718,P005,Not Owned,0,,,,0,0,
A0718,P006,Owned,215875,2024-04-18,2027-04-03,Low,94,90,Yes
A0718,P007,Not Owned,0,,,,0,0,
A0718,P008,Not Owned,0,,,,0,0,
A0720,P001,Not Owned,0,,,,0,0,
A0720,P002,Not Owned,0,,,,0,0,
A0720,P003,Not Owned,0,,,,0,0,
A0720,P004,Owned,81945,2023-09-24,2025-09-13,High,51,40,No
A0720,P005,Not Owned,0,,,,0,0,
A0720,P006,Owned,137581,2023-07-07,2025-06-26,High,48,37,No
A0720,P007,Owned,56132,2024-10-17,2027-10-02,Medium,59,41,No
A0720,P008,Owned,69825,2024-11-24,2026-11-14,Low,85,80,No
A0721,P001,Not Owned,0,,,,0,0,
A0721,P002,Owned,179505,2023-11-21,2026-11-05,High,47,50,No
A0721,P003,Not Owned,0,,,,0,0,
A0721,P004,Not Owned,0,,,,0,0,
A0721,P005,Not Owned,0,,,,0,0,
A0721,P006,Not Owned,0,,,,0,0,
A0721,P007,Not Owned,0,,,,0,0,
A0721,P008,Not Owned,0,,,,0,0,
A0723,P001,Not Owned,0,,,,0,0,
A0723,P002,Not Owned,0,,,,0,0,
A0723,P003,Not Owned,0,,,,0,0,
A0723,P004,Owned,128712,2023-09-18,2026-09-02,Low,91,80,Yes
A0723,P005,Owned,115485,2023-09-11,2025-08-31,Medium,60,53,No
A0723,P006,Not Owned,0,,,,0,0,
A0723,P007,Owned,103754,2023-03-20,2024-03-14,High,51,44,No
A0723,P008,Not Owned,0,,,,0,0,
A0724,P001,Not Owned,0,,,,0,0,
A0724,P002,Owned,243860,2023-05-03,2026-04-17,Medium,74,76,Yes
A0724,P003,Not Owned,0,,,,0,0,
A0724,P004,Not Owned,0,,,,0,0,
A0724,P005,Not Owned,0,,,,0,0,
A0724,P006,Not Owned,0,,,,0,0,
A0724,P007,Not Owned,0,,,,0,0,
A0724,P008,Not Owned,0,,,,0,0,
A0726,P001,Not Owned,0,,,,0,0,
A0726,P002,Not Owned,0,,,,0,0,
A0726,P003,Not Owned,0,,,,0,0,
A0726,P004,Not Owned,0,,,,0,0,
A0726,P005,Owned,117179,2023-03-17,2025-03-06,High,48,47,No
A0726,P006,Owned,288965,2024-05-11,2026-05-01,Low,89,99,Yes
A0726,P007,Owned,112866,2023-06-04,2025-05-24,High,51,53,No
A0726,P008,Owned,179895,2024-09-26,2027-09-11,Medium,61,59,No
A0728,P001,Not Owned,0,,,,0,0,
A0728,P002,Owned,173237,2023-06-29,2024-06-23,Low,76,71,Yes
A0728,P003,Not Owned,0,,,,0,0,
A0728,P004,Owned,165343,2025-02-05,2027-01-26,Medium,60,61,Yes
A0728,P005,Not Owned,0,,,,0,0,
A0728,P006,Not Owned,0,,,,0,0,
A0728,P007,Not Owned,0,,,,0,0,
A0728,P008,Not Owned,0,,,,0,0,
A0732,P001,Not Owned,0,,,,0,0,
A0732,P002,Not Owned,0,,,,0,0,
A0732,P003,Not Owned,0,,,,0,0,
A0732,P004,Not Owned,0,,,,0,0,
A0732,P005,Not Owned,0,,,,0,0,
A0732,P006,Owned,213966,2023-06-03,2024-05-28,High,52,60,Yes
A0732,P007,Not Owned,0,,,,0,0,
A0732,P008,Not Owned,0,,,,0,0,
A0735,P001,Not Owned,0,,,,0,0,
A0735,P002,Not Owned,0,,,,0,0,
A0735,P003,Owned,228927,2023-09-24,2026-09-08,Low,86,71,Yes
A0735,P004,Not Owned,0,,,,0,0,
A0735,P005,Not Owned,0,,,,0,0,
A0735,P006,Owned,293510,2025-01-27,2028-01-12,High,45,58,No
A0735,P007,Owned,136020,2025-04-16,2026-04-11,Medium,57,63,Yes
A0735,P008,Not Owned,0,,,,0,0,
A0736,P001,Owned,176102,2024-06-15,2026-06-05,Low,77,76,Yes
A0736,P002,Not Owned,0,,,,0,0,
A0736,P003,Owned,164516,2023-12-05,2024-11-29,Medium,62,47,No
A0736,P004,Not Owned,0,,,,0,0,
A0736,P005,Not Owned,0,,,,0,0,
A0736,P006,Not Owned,0,,,,0,0,
A0736,P007,Not Owned,0,,,,0,0,
A0736,P008,Not Owned,0,,,,0,0,
A0737,P001,Not Owned,0,,,,0,0,
A0737,P002,Not Owned,0,,,,0,0,
A0737,P003,Not Owned,0,,,,0,0,
A0737,P004,Not Owned,0,,,,0,0,
A0737,P005,Not Owned,0,,,,0,0,
A0737,P006,Owned,196059,2024-01-22,2027-01-06,Low,88,91,Yes
A0737,P007,Not Owned,0,,,,0,0,
A0737,P008,Not Owned,0,,,,0,0,
A0739,P001,Not Owned,0,,,,0,0,
A0739,P002,Owned,271054,2023-09-21,2026-09-05,Low,89,95,Yes
A0739,P003,Not Owned,0,,,,0,0,
A0739,P004,Not Owned,0,,,,0,0,
A0739,P005,Not Owned,0,,,,0,0,
A0739,P006,Owned,266318,2023-08-03,2024-07-28,Low,83,78,Yes
A0739,P007,Not Owned,0,,,,0,0,
A0739,P008,Owned,190351,2024-02-29,2025-02-23,Medium,62,69,No
A0743,P001,Not Owned,0,,,,0,0,
A0743,P002,Owned,238444,2024-08-03,2025-07-29,High,46,62,Yes
A0743,P003,Owned,153285,2024-02-13,2026-02-02,Low,79,91,Yes
A0743,P004,Not Owned,0,,,,0,0,
A0743,P005,Not Owned,0,,,,0,0,
A0743,P006,Not Owned,0,,,,0,0,
A0743,P007,Not Owned,0,,,,0,0,
A0743,P008,Not Owned,0,,,,0,0,
A0749,P001,Not Owned,0,,,,0,0,
A0749,P002,Not Owned,0,,,,0,0,
A0749,P003,Not Owned,0,,,,0,0,
A0749,P004,Not Owned,0,,,,0,0,
A0749,P005,Not Owned,0,,,,0,0,
A0749,P006,Owned,120854,2023-06-11,2024-06-05,Low,82,89,Yes
A0749,P007,Not Owned,0,,,,0,0,
A0749,P008,Not Owned,0,,,,0,0,
A0750,P001,Not Owned,0,,,,0,0,
A0750,P002,Owned,119578,2025-06-04,2027-05-25,Medium,58,68,Yes
A0750,P003,Not Owned,0,,,,0,0,
A0750,P004,Not Owned,0,,,,0,0,
A0750,P005,Not Owned,0,,,,0,0,
A0750,P006,Not Owned,0,,,,0,0,
A0750,P007,Not Owned,0,,,,0,0,
A0750,P008,Not Owned,0,,,,0,0,
A0751,P001,Not Owned,0,,,,0,0,
A0751,P002,Owned,200114,2024-04-19,2027-04-04,Low,91,93,Yes
A0751,P003,Not Owned,0,,,,0,0,
A0751,P004,Not Owned,0,,,,0,0,
A0751,P005,Not Owned,0,,,,0,0,
A0751,P006,Not Owned,0,,,,0,0,
A0751,P007,Owned,105334,2024-10-23,2026-10-13,Medium,56,61,Yes
A0751,P008,Not Owned,0,,,,0,0,
A0752,P001,Owned,107199,2023-03-19,2025-03-08,Low,87,75,Yes
A0752,P002,Not Owned,0,,,,0,0,
A0752,P003,Owned,89782,2024-06-10,2025-06-05,Low,86,82,Yes
A0752,P004,Not Owned,0,,,,0,0,
A0752,P005,Not Owned,0,,,,0,0,
A0752,P006,Not Owned,0,,,,0,0,
A0752,P007,Not Owned,0,,,,0,0,
A0752,P008,Not Owned,0,,,,0,0,
A0755,P001,Not Owned,0,,,,0,0,
A0755,P002,Owned,114560,2024-07-05,2025-06-30,High,47,40,No
A0755,P003,Not Owned,0,,,,0,0,
A0755,P004,Not Owned,0,,,,0,0,
A0755,P005,Not Owned,0,,,,0,0,
A0755,P006,Not Owned,0,,,,0,0,
A0755,P007,Not Owned,0,,,,0,0,
A0755,P008,Not Owned,0,,,,0,0,
A0756,P001,Not Owned,0,,,,0,0,
A0756,P002,Not Owned,0,,,,0,0,
A0756,P003,Not Owned,0,,,,0,0,
A0756,P004,Owned,95191,2023-06-10,2024-06-04,Low,86,99,Yes
A0756,P005,Not Owned,0,,,,0,0,
A0756,P006,Not Owned,0,,,,0,0,
A0756,P007,Not Owned,0,,,,0,0,
A0756,P008,Not Owned,0,,,,0,0,
A0758,P001,Not Owned,0,,,,0,0,
A0758,P002,Not Owned,0,,,,0,0,
A0758,P003,Owned,177968,2025-02-06,2027-01-27,Low,77,84,Yes
A0758,P004,Not Owned,0,,,,0,0,
A0758,P005,Not Owned,0,,,,0,0,
A0758,P006,Not Owned,0,,,,0,0,
A0758,P007,Owned,134552,2023-04-26,2026-04-10,Medium,68,52,No
A0758,P008,Not Owned,0,,,,0,0,
A0759,P001,Not Owned,0,,,,0,0,
A0759,P002,Not Owned,0,,,,0,0,
A0759,P003,Not Owned,0,,,,0,0,
A0759,P004,Owned,129607,2023-01-09,2024-01-04,Low,93,89,Yes
A0759,P005,Not Owned,0,,,,0,0,
A0759,P006,Not Owned,0,,,,0,0,
A0759,P007,Not Owned,0,,,,0,0,
A0759,P008,Owned,133222,2024-06-27,2026-06-17,Medium,61,58,No
A0760,P001,Not Owned,0,,,,0,0,
A0760,P002,Not Owned,0,,,,0,0,
A0760,P003,Not Owned,0,,,,0,0,
A0760,P004,Not Owned,0,,,,0,0,
A0760,P005,Owned,90399,2025-05-06,2028-04-20,High,45,44,No
A0760,P006,Not Owned,0,,,,0,0,
A0760,P007,Owned,77006,2024-02-02,2025-01-27,Low,81,97,Yes
A0760,P008,Not Owned,0,,,,0,0,
A0763,P001,Not Owned,0,,,,0,0,
A0763,P002,Owned,231993,2024-06-17,2026-06-07,Low,94,86,Yes
A0763,P003,Not Owned,0,,,,0,0,
A0763,P004,Not Owned,0,,,,0,0,
A0763,P005,Not Owned,0,,,,0,0,
A0763,P006,Not Owned,0,,,,0,0,
A0763,P007,Not Owned,0,,,,0,0,
A0763,P008,Owned,141009,2024-02-02,2027-01-17,Medium,70,66,No
A0769,P001,Not Owned,0,,,,0,0,
A0769,P002,Owned,223324,2023-08-11,2025-07-31,Low,87,99,Yes
A0769,P003,Not Owned,0,,,,0,0,
A0769,P004,Owned,123112,2024-09-17,2025-09-12,Low,90,99,Yes
A0769,P005,Owned,92282,2023-07-17,2024-07-11,High,46,39,No
A0769,P006,Not Owned,0,,,,0,0,
A0769,P007,Not Owned,0,,,,0,0,
A0769,P008,Not Owned,0,,,,0,0,
A0772,P001,Owned,161068,2024-09-18,2026-09-08,Low,79,83,Yes
A0772,P002,Owned,187678,2024-05-12,2027-04-27,Low,81,99,Yes
A0772,P003,Not Owned,0,,,,0,0,
A0772,P004,Not Owned,0,,,,0,0,
A0772,P005,Not Owned,0,,,,0,0,
A0772,P006,Not Owned,0,,,,0,0,
A0772,P007,Not Owned,0,,,,0,0,
A0772,P008,Not Owned,0,,,,0,0,
A0774,P001,Owned,200976,2024-04-02,2025-03-28,Low,93,83,Yes
A0774,P002,Owned,243654,2023-10-12,2026-09-26,Low,89,95,Yes
A0774,P003,Not Owned,0,,,,0,0,
A0774,P004,Owned,142241,2024-10-29,2025-10-24,Low,77,75,Yes
A0774,P005,Not Owned,0,,,,0,0,
A0774,P006,Not Owned,0,,,,0,0,
A0774,P007,Not Owned,0,,,,0,0,
A0774,P008,Not Owned,0,,,,0,0,
A0778,P001,Owned,201837,2024-03-08,2026-02-26,High,46,42,No
A0778,P002,Owned,224393,2025-02-02,2026-01-28,Low,90,90,Yes
A0778,P003,Not Owned,0,,,,0,0,
A0778,P004,Not Owned,0,,,,0,0,
A0778,P005,Not Owned,0,,,,0,0,
A0778,P006,Not Owned,0,,,,0,0,
A0778,P007,Not Owned,0,,,,0,0,
A0778,P008,Not Owned,0,,,,0,0,
A0779,P001,Not Owned,0,,,,0,0,
A0779,P002,Not Owned,0,,,,0,0,
A0779,P003,Owned,87223,2024-02-10,2025-02-04,High,51,51,No
A0779,P004,Not Owned,0,,,,0,0,
A0779,P005,Owned,53235,2024-10-08,2025-10-03,Medium,65,67,Yes
A0779,P006,Not Owned,0,,,,0,0,
A0779,P007,Not Owned,0,,,,0,0,
A0779,P008,Owned,93021,2023-08-29,2026-08-13,Low,90,84,No
A0781,P001,Not Owned,0,,,,0,0,
A0781,P002,Not Owned,0,,,,0,0,
A0781,P003,Not Owned,0,,,,0,0,
A0781,P004,Not Owned,0,,,,0,0,
A0781,P005,Not Owned,0,,,,0,0,
A0781,P006,Owned,119953,2023-06-15,2025-06-04,Low,84,90,Yes
A0781,P007,Not Owned,0,,,,0,0,
A0781,P008,Not Owned,0,,,,0,0,
A0782,P001,Owned,168919,2024-12-15,2026-12-05,Medium,55,67,Yes
A0782,P002,Not Owned,0,,,,0,0,
A0782,P003,Not Owned,0,,,,0,0,
A0782,P004,Owned,158569,2025-02-13,2027-02-03,Medium,60,63,Yes
A0782,P005,Not Owned,0,,,,0,0,
A0782,P006,Not Owned,0,,,,0,0,
A0782,P007,Not Owned,0,,,,0,0,
A0782,P008,Owned,131853,2023-07-31,2026-07-15,Low,84,80,No
A0784,P001,Owned,237676,2024-10-12,2025-10-07,Low,85,99,Yes
A0784,P002,Owned,303804,2025-02-25,2027-02-15,Medium,56,51,No
A0784,P003,Not Owned,0,,,,0,0,
A0784,P004,Owned,182105,2023-04-18,2024-04-12,Medium,72,52,No
A0784,P005,Not Owned,0,,,,0,0,
A0784,P006,Owned,214139,2023-03-18,2024-03-12,High,54,47,No
A0784,P007,Not Owned,0,,,,0,0,
A0784,P008,Owned,185082,2025-03-21,2026-03-16,Medium,57,67,No
A0786,P001,Not Owned,0,,,,0,0,
A0786,P002,Not Owned,0,,,,0,0,
A0786,P003,Not Owned,0,,,,0,0,
A0786,P004,Owned,132442,2023-07-11,2025-06-30,Low,92,84,Yes
A0786,P005,Not Owned,0,,,,0,0,
A0786,P006,Not Owned,0,,,,0,0,
A0786,P007,Not Owned,0,,,,0,0,
A0786,P008,Not Owned,0,,,,0,0,
A0791,P001,Not Owned,0,,,,0,0,
A0791,P002,Owned,191217,2025-02-21,2028-02-06,Low,89,99,Yes
A0791,P003,Not Owned,0,,,,0,0,
A0791,P004,Owned,139781,2024-01-30,2025-01-24,Low,86,88,Yes
A0791,P005,Owned,86668,2025-02-12,2028-01-28,Low,91,83,Yes
A0791,P006,Not Owned,0,,,,0,0,
A0791,P007,Not Owned,0,,,,0,0,
A0791,P008,Not Owned,0,,,,0,0,
A0793,P001,Not Owned,0,,,,0,0,
A0793,P002,Owned,315333,2025-04-12,2027-04-02,Medium,60,67,Yes
A0793,P003,Not Owned,0,,,,0,0,
A0793,P004,Not Owned,0,,,,0,0,
A0793,P005,Not Owned,0,,,,0,0,
A0793,P006,Not Owned,0,,,,0,0,
A0793,P007,Not Owned,0,,,,0,0,
A0793,P008,Not Owned,0,,,,0,0,
A0795,P001,Not Owned,0,,,,0,0,
A0795,P002,Not Owned,0,,,,0,0,
A0795,P003,Owned,103292,2024-02-24,2025-02-18,Medium,74,84,Yes
